,Reaction ID
4136,49086035
4137,49086040
4138,49086042
4139,49086045
4140,49086046
4141,49086051
4142,49086052
4143,49086054
4144,49086055
4145,49749609
4146,49749610
4147,50926045
4148,50932980
4149,51408624
4150,51893720
4151,53277996
4152,53277997
4153,54378389
4154,55230608
4155,55230610
4156,56341055
4157,56911896
4158,57409248
4159,57541575
4160,57541576
4161,58276091
4162,58325289
4163,58597390
4164,58597397
4165,58624890
4166,59262198
4167,59262200
4168,60146937
4169,28476290
4170,28476292
4171,28947937
4172,28947939
4173,29078697
4174,29432868
4175,29656296
4176,29897548
4177,30223408
4178,31106880
4179,31496298
4180,31496387
4181,31847546
4182,32124902
4183,32264259
4184,32380905
4185,32734035
4186,32803955
4187,33026725
4188,33464553
4189,33464554
4190,33464664
4191,34047387
4192,34047388
4193,34513259
4194,34513268
4195,34651961
4196,34786154
4197,34786160
4198,34786180
4199,34786756
4200,35809412
4201,35862254
4202,37131219
4203,38893365
4204,38893678
4205,40001541
4206,40001644
4207,40005062
4208,42744271
4209,42984239
4210,42984240
4211,42984242
4212,44834752
4213,45938442
4214,45938444
4215,47695960
4216,48684510
4217,48903800
4218,48903802
4219,49052941
4220,51814057
4221,51825175
4222,52261304
4223,55351982
4224,55415483
4225,55415484
4226,55701768
4227,57409263
4228,57695722
4229,58597391
4230,58597392
4231,58597423
4232,58597424
4233,59262199
4234,60209408
4235,29078698
4236,29842349
4237,30223409
4238,30223424
4239,31106896
4240,31496336
4241,31496338
4242,31496340
4243,32185238
4244,32264269
4245,32598426
4246,33006852
4247,33464705
4248,35809409
4249,35809441
4250,35809443
4251,36208206
4252,38893083
4253,40001647
4254,40627612
4255,42447617
4256,42447619
4257,42447620
4258,42984238
4259,42984241
4260,44317314
4261,45315585
4262,45515146
4263,45938443
4264,48684435
4265,48684509
4266,48684511
4267,48684512
4268,48684525
4269,49101177
4270,50164144
4271,50530216
4272,52014780
4273,56108554
4274,58597394
4275,59262197
4276,29082447
4277,30503941
4278,31496339
4279,31496350
4280,33464541
4281,34513265
4282,34513269
4283,34786155
4284,35809411
4285,37090868
4286,40001646
4287,42447618
4288,44166149
4289,48684429
4290,48684432
4291,30503925
4292,31496299
4293,31496335
4294,31496337
4295,31496385
4296,31496386
4297,33464635
4298,33464694
4299,34513285
4300,35809410
4301,37598013
4302,40001648
4303,48684381
4304,48684415
4305,48684441
4306,58597405
4307,33464555
4308,33464556
4309,33464557
4310,33464643
4311,34513264
4312,34659112
4313,34659115
4314,49261674
4315,58597393
4316,34659109
4317,34659110
4318,34659111
4319,34659113
4320,34659114
4321,34659116
4322,34659117
4323,34659215
4324,34659216
4325,34786156
4326,34786158
4327,34786159
4328,34786162
4329,34659118
4330,42101586
4331,37668914
4332,42777913
4333,40734134
4334,32803925
4335,45515141
4336,4531069
4337,9147129
4338,9205492
4339,9682162
4340,9739803
4341,9889325
4342,24789851
4343,28018590
4344,31140252
4345,8822686
4346,23310076
4347,25603327
4348,25839325
4349,28915495
4350,30021414
4351,30405728
4352,30676739
4353,9299857
4354,9505411
4355,10023244
4356,10023249
4357,10400436
4358,10866003
4359,23659285
4360,27812555
4361,28658243
4362,29010530
4363,29420967
4364,33313490
4365,142004
4366,5184121
4367,8628672
4368,8772580
4369,8866269
4370,9470418
4371,23229927
4372,25752680
4373,28739774
4374,29599960
4375,30593236
4376,602347
4377,8929637
4378,9079896
4379,9119286
4380,9268278
4381,9322510
4382,9965152
4383,9974330
4384,10289561
4385,11121354
4386,23136415
4387,23136416
4388,23147204
4389,25845241
4390,27915146
4391,30944696
4392,33050177
4393,34007362
4394,34114262
4395,34114268
4396,43637443
4397,31751
4398,2961452
4399,4240337
4400,4757047
4401,4855333
4402,5313540
4403,5335622
4404,5339077
4405,5339078
4406,5339080
4407,8616253
4408,8672729
4409,8672733
4410,8768252
4411,9086772
4412,9186043
4413,9186045
4414,9235951
4415,9266638
4416,9378646
4417,9378770
4418,9736734
4419,9969778
4420,9982618
4421,10059346
4422,10063006
4423,10063171
4424,10847380
4425,11090785
4426,11092606
4427,11207254
4428,11211308
4429,11278546
4430,23136414
4431,23830938
4432,24287356
4433,25667183
4434,25837581
4435,25912886
4436,27916563
4437,28009219
4438,28014543
4439,28113924
4440,28450449
4441,28571692
4442,29599954
4443,30351054
4444,30527436
4445,31777271
4446,32371067
4447,32557686
4448,32674995
4449,34345801
4450,37757663
4451,40559006
4452,40032
4453,2961453
4454,2961467
4455,8672730
4456,9079016
4457,9119646
4458,9330297
4459,9377820
4460,9402473
4461,9575980
4462,9667369
4463,9769901
4464,10059349
4465,10063009
4466,10080414
4467,10141662
4468,10254502
4469,10318510
4470,10847366
4471,11235584
4472,11278560
4473,25591204
4474,25949919
4475,27926062
4476,28215040
4477,28374379
4478,28524134
4479,28732772
4480,28810986
4481,29059776
4482,29200616
4483,29339385
4484,29339404
4485,29392066
4486,29631271
4487,30411160
4488,30411161
4489,31619623
4490,33977230
4491,34345776
4492,34766155
4493,35719861
4494,37205854
4495,40594539
4496,41360876
4497,52928346
4498,730380
4499,4531066
4500,5313941
4501,8618029
4502,9237124
4503,9810359
4504,9812942
4505,9949084
4506,9969871
4507,10054611
4508,10063008
4509,10219149
4510,10308246
4511,11071112
4512,11217124
4513,11255627
4514,24270454
4515,25598145
4516,25695132
4517,25848057
4518,25947138
4519,28135990
4520,28374378
4521,28423679
4522,28488567
4523,28681981
4524,28708310
4525,29182170
4526,29310788
4527,29339375
4528,29339383
4529,29448649
4530,30200244
4531,31052130
4532,32399001
4533,34345773
4534,36257908
4535,36594505
4536,36985656
4537,38645024
4538,39102682
4539,44008535
4540,44456464
4541,52029550
4542,1287279
4543,10054615
4544,10386787
4545,10455382
4546,10580376
4547,10895251
4548,23063311
4549,23834432
4550,28784583
4551,29059743
4552,29059770
4553,29059777
4554,29339368
4555,29339371
4556,29339376
4557,29339384
4558,29339392
4559,29339396
4560,29556889
4561,29658859
4562,30405748
4563,31034836
4564,31766831
4565,34650241
4566,34654319
4567,34843981
4568,35059050
4569,38122799
4570,38142821
4571,38142822
4572,38645035
4573,40517020
4574,43385278
4575,45501239
4576,53311354
4577,53372905
4578,56808101
4579,56808103
4580,56808104
4581,56925198
4582,57566643
4583,59450414
4584,1788869
4585,5211344
4586,9419217
4587,10129423
4588,10133165
4589,10234718
4590,10670054
4591,11079913
4592,11178202
4593,11217107
4594,25947140
4595,25999028
4596,27796635
4597,27812567
4598,28136009
4599,28232256
4600,28793432
4601,29339369
4602,29339370
4603,29780594
4604,29913950
4605,30005899
4606,30066475
4607,30351040
4608,30351058
4609,31034841
4610,34591237
4611,34675267
4612,34968089
4613,36397722
4614,37617298
4615,37617301
4616,37617302
4617,37617303
4618,37617304
4619,37617305
4620,37617307
4621,37832127
4622,37927241
4623,38118121
4624,38480743
4625,40398036
4626,40535715
4627,40852312
4628,41478538
4629,42621871
4630,44008536
4631,44101978
4632,44108465
4633,44252436
4634,45459573
4635,46352788
4636,46971925
4637,47266294
4638,47497519
4639,47748245
4640,53148566
4641,54038128
4642,54472177
4643,56808099
4644,56808102
4645,56842155
4646,58329093
4647,59734246
4648,59766125
4649,59766128
4650,59766130
4651,59766131
4652,59766133
4653,12020
4654,32542
4655,668355
4656,708523
4657,1530712
4658,2725942
4659,4441651
4660,4507262
4661,4510043
4662,4535132
4663,4716508
4664,4739603
4665,4789842
4666,4789845
4667,4813567
4668,4813589
4669,4855877
4670,4949674
4671,4977791
4672,4990928
4673,4991582
4674,5005533
4675,5005534
4676,5007520
4677,5083351
4678,5183387
4679,5209405
4680,5211343
4681,5219565
4682,5287496
4683,5313511
4684,5313533
4685,5313541
4686,5323029
4687,5333184
4688,8564419
4689,8565074
4690,8570868
4691,8638464
4692,8739688
4693,8772783
4694,8928601
4695,8958310
4696,9118467
4697,9186040
4698,9202237
4699,9209618
4700,9260857
4701,9266639
4702,9293801
4703,9403247
4704,9445382
4705,9507874
4706,10107197
4707,10322700
4708,10431384
4709,10458109
4710,11178406
4711,11194457
4712,11235539
4713,25596180
4714,25759901
4715,25947155
4716,26040175
4717,27812575
4718,28009230
4719,28129678
4720,28136000
4721,28196361
4722,28263975
4723,28642559
4724,28763407
4725,28894406
4726,29059732
4727,29059744
4728,29339402
4729,29612862
4730,29731190
4731,30056967
4732,30351048
4733,30779633
4734,30915054
4735,32592191
4736,34720322
4737,36462434
4738,36462460
4739,36552173
4740,37493469
4741,37540381
4742,37617312
4743,39078707
4744,40013012
4745,41001184
4746,42977916
4747,43434737
4748,43564115
4749,45598059
4750,48576365
4751,48582036
4752,48912230
4753,53453793
4754,54165159
4755,54472175
4756,54862499
4757,54862503
4758,55288174
4759,55288176
4760,55288177
4761,55889482
4762,56808098
4763,56808105
4764,58666118
4765,58666151
4766,58984757
4767,59345581
4768,59766116
4769,59766120
4770,33255
4771,3746611
4772,4535130
4773,4813454
4774,4922105
4775,4949681
4776,5015935
4777,5313978
4778,5330229
4779,5330821
4780,8606390
4781,9294833
4782,9934606
4783,10054610
4784,10141682
4785,10325061
4786,10580381
4787,11071113
4788,23063306
4789,23671228
4790,23671235
4791,25836308
4792,25947131
4793,25999036
4794,28168277
4795,28313217
4796,28313231
4797,28733315
4798,29059711
4799,29059762
4800,29305424
4801,29305427
4802,29915399
4803,30351051
4804,31505797
4805,33114660
4806,33649576
4807,33902188
4808,34039114
4809,35008050
4810,35323415
4811,35349470
4812,35978768
4813,36548976
4814,37540402
4815,37617309
4816,37617311
4817,38948012
4818,39316279
4819,39434291
4820,39612860
4821,39861053
4822,39986568
4823,40069192
4824,42838054
4825,43107568
4826,43343954
4827,44103378
4828,44144887
4829,45649472
4830,46352789
4831,47266242
4832,47440329
4833,47490047
4834,47490054
4835,48576368
4836,48645711
4837,48995012
4838,49874492
4839,50239445
4840,50521913
4841,50521933
4842,51110474
4843,51110475
4844,51619331
4845,52068949
4846,53036651
4847,53036653
4848,53036654
4849,53036655
4850,53036656
4851,53036657
4852,53036658
4853,53036659
4854,54022985
4855,54165181
4856,54862500
4857,54862501
4858,54862505
4859,54862506
4860,54862508
4861,54977426
4862,54977434
4863,54977435
4864,54977439
4865,55345314
4866,56808056
4867,56808057
4868,56808097
4869,57651817
4870,57651819
4871,58413167
4872,59464050
4873,59734247
4874,59766115
4875,59766124
4876,315570
4877,4507910
4878,4732881
4879,5314522
4880,5339047
4881,5339074
4882,8863023
4883,8928772
4884,9237690
4885,9294725
4886,9595686
4887,9596674
4888,9632833
4889,9932387
4890,9974343
4891,10054604
4892,10229175
4893,10491713
4894,10491908
4895,10670042
4896,11194465
4897,11283567
4898,23568297
4899,23659510
4900,27860578
4901,28196406
4902,28915493
4903,28941741
4904,29305430
4905,29310789
4906,29599947
4907,29599951
4908,29599952
4909,29599959
4910,29828951
4911,30351043
4912,30351052
4913,30547933
4914,30593417
4915,30944699
4916,31243472
4917,32264258
4918,33253916
4919,33253925
4920,33253927
4921,33977312
4922,34282052
4923,34970368
4924,35715481
4925,35806317
4926,36552248
4927,36659618
4928,36732018
4929,37493430
4930,37540382
4931,37540384
4932,37540385
4933,37540388
4934,37617299
4935,37617306
4936,37617313
4937,37956191
4938,38335170
4939,38582644
4940,38618385
4941,39612864
4942,39673744
4943,40120695
4944,40435594
4945,41249634
4946,41249636
4947,41920184
4948,42351009
4949,42648066
4950,43401656
4951,43564126
4952,44145015
4953,44951551
4954,45230456
4955,45598000
4956,45995481
4957,46042135
4958,46352826
4959,46444844
4960,46898316
4961,46898349
4962,47644351
4963,47644355
4964,47739481
4965,48576369
4966,49102646
4967,49389068
4968,49719076
4969,50239448
4970,50737952
4971,51009498
4972,51293631
4973,51361308
4974,51913648
4975,52438192
4976,52888038
4977,53651372
4978,53651373
4979,53913232
4980,54037965
4981,54037971
4982,54038396
4983,54112979
4984,54610140
4985,54862504
4986,54977431
4987,55255498
4988,55288152
4989,56341090
4990,56600647
4991,56600652
4992,57651828
4993,58276153
4994,58413166
4995,58413168
4996,58413169
4997,58984758
4998,59345568
4999,59457868
5000,59464052
5001,59464053
5002,59719317
5003,59766117
5004,59766118
5005,59766126
5006,59766132
5007,59766134
5008,59766434
5009,60348022
5010,14889
5011,4433278
5012,4434243
5013,4441652
5014,4855329
5015,5063999
5016,5112127
5017,5211347
5018,5313537
5019,5313542
5020,5330822
5021,8862923
5022,8863009
5023,9118695
5024,9151243
5025,9330935
5026,10141674
5027,11001554
5028,23495346
5029,28133413
5030,28763408
5031,28849774
5032,29599948
5033,29599956
5034,29599957
5035,30021405
5036,30351045
5037,30351046
5038,30351055
5039,31134196
5040,31312783
5041,31847783
5042,31847804
5043,32028794
5044,32028831
5045,32028851
5046,33048507
5047,33048544
5048,33199648
5049,33253917
5050,33457375
5051,33457378
5052,33457383
5053,33457384
5054,33457418
5055,33457420
5056,33902189
5057,33902193
5058,34039068
5059,34039076
5060,34039100
5061,34039102
5062,34039103
5063,34039105
5064,34039110
5065,34039113
5066,34404004
5067,34627579
5068,34647786
5069,34919229
5070,35115117
5071,35115118
5072,35115119
5073,35115122
5074,35560347
5075,35560351
5076,35560357
5077,35560359
5078,35560361
5079,35560363
5080,35717862
5081,35717874
5082,35717919
5083,35717920
5084,35921003
5085,35921050
5086,35921051
5087,36111826
5088,36495741
5089,36726764
5090,36726825
5091,36854724
5092,37117134
5093,37117137
5094,37329453
5095,37540386
5096,37540387
5097,37716310
5098,37799741
5099,37799744
5100,38015022
5101,38015124
5102,38023354
5103,38313096
5104,38335251
5105,38335318
5106,38618365
5107,39124040
5108,39440799
5109,39612858
5110,39622948
5111,39622952
5112,39622955
5113,39622956
5114,39622957
5115,39622958
5116,40511847
5117,40531276
5118,40733581
5119,40733582
5120,40757848
5121,41016689
5122,41016692
5123,41016693
5124,41016695
5125,41124849
5126,41202256
5127,41406742
5128,41406744
5129,41406848
5130,41406849
5131,41406853
5132,41406855
5133,41407073
5134,41485316
5135,41619022
5136,42247220
5137,42350871
5138,43537692
5139,43575630
5140,43575631
5141,43686226
5142,43810697
5143,43810701
5144,44121171
5145,44121184
5146,44121235
5147,44121238
5148,44144981
5149,44145082
5150,44271643
5151,44271646
5152,44366699
5153,44672494
5154,44723813
5155,45246569
5156,45246586
5157,45296648
5158,45296650
5159,45296651
5160,45296692
5161,45296694
5162,45296695
5163,45296697
5164,45296698
5165,45312898
5166,45446458
5167,45478744
5168,45598001
5169,45598058
5170,46142691
5171,46142692
5172,46142693
5173,46218019
5174,46404642
5175,46517934
5176,46882048
5177,47739484
5178,47997882
5179,48032873
5180,48032874
5181,48032875
5182,48032876
5183,48645710
5184,48645713
5185,48800502
5186,49364359
5187,49907070
5188,49975742
5189,50187909
5190,50239447
5191,50239449
5192,50430321
5193,50671076
5194,50671087
5195,51361307
5196,51922725
5197,51937037
5198,51937045
5199,52393391
5200,52559991
5201,52565822
5202,53027071
5203,53027073
5204,53027079
5205,53027082
5206,53027086
5207,53027089
5208,53027091
5209,53027097
5210,53027099
5211,53027100
5212,53697152
5213,53800324
5214,53913231
5215,53913233
5216,53913234
5217,53913235
5218,53961887
5219,53961888
5220,53961889
5221,53961891
5222,53961893
5223,53961895
5224,53961896
5225,53961897
5226,53961902
5227,53961903
5228,54037995
5229,54037996
5230,54038363
5231,54038364
5232,54038370
5233,54038371
5234,54038391
5235,54038394
5236,54697251
5237,54977427
5238,54977437
5239,54977438
5240,55463070
5241,55463093
5242,55714467
5243,56209797
5244,56209799
5245,56209804
5246,56209817
5247,56600643
5248,56600649
5249,56600666
5250,56600667
5251,56925210
5252,57048995
5253,57379408
5254,57379410
5255,57379423
5256,57449502
5257,57651823
5258,57651829
5259,58383042
5260,58413170
5261,59345520
5262,59345521
5263,59345523
5264,59345530
5265,59345531
5266,59345533
5267,59345534
5268,59345535
5269,59345536
5270,59345538
5271,59345539
5272,59345540
5273,59345543
5274,59345547
5275,59345552
5276,59345553
5277,59345561
5278,59345565
5279,59345566
5280,59345567
5281,59345570
5282,59345571
5283,59345574
5284,59345576
5285,59345577
5286,59345580
5287,59345916
5288,59345926
5289,59457903
5290,59457907
5291,59464051
5292,59464054
5293,59734235
5294,59766119
5295,59947498
5296,59947499
5297,59947500
5298,59947501
5299,59947502
5300,59947503
5301,59947507
5302,60136837
5303,60136838
5304,60136840
5305,60266805
5306,60348020
5307,11827
5308,11857
5309,576770
5310,3947540
5311,4026315
5312,4507932
5313,4507934
5314,4785396
5315,4894625
5316,5107032
5317,5265916
5318,5328696
5319,8564420
5320,8799829
5321,8863022
5322,8866250
5323,8866270
5324,9176937
5325,9294854
5326,9330142
5327,9576075
5328,9777991
5329,9810358
5330,10622214
5331,11117290
5332,11282589
5333,23045747
5334,23059772
5335,23841903
5336,23922035
5337,27812559
5338,28263991
5339,28290475
5340,28939554
5341,29060440
5342,29143790
5343,29599955
5344,29937867
5345,30411159
5346,30549442
5347,30944694
5348,30944700
5349,31134195
5350,31134213
5351,31847756
5352,32028853
5353,32028916
5354,32895231
5355,33001727
5356,33048508
5357,33048509
5358,33048543
5359,33048603
5360,33253938
5361,33452544
5362,33452553
5363,33457352
5364,33457371
5365,33457372
5366,33457373
5367,33457379
5368,33457380
5369,33457417
5370,33902186
5371,33902191
5372,33988751
5373,34039067
5374,34039078
5375,34039112
5376,34039115
5377,34627580
5378,34720323
5379,35115120
5380,35560348
5381,35560352
5382,35560354
5383,35560355
5384,35560356
5385,35560358
5386,35717758
5387,35717905
5388,35717977
5389,35808870
5390,35808872
5391,35921045
5392,35921046
5393,35921053
5394,36356528
5395,36495712
5396,36495742
5397,36629652
5398,36854885
5399,37117144
5400,37144230
5401,37194982
5402,37198909
5403,37199189
5404,37540400
5405,37617308
5406,37617310
5407,37799740
5408,37799745
5409,37799746
5410,37799748
5411,37869528
5412,38015083
5413,38015085
5414,38166118
5415,38557036
5416,39028337
5417,39124039
5418,39124061
5419,39124160
5420,39306583
5421,39612856
5422,39622953
5423,39622954
5424,40387659
5425,40733583
5426,40924669
5427,41091918
5428,41143704
5429,41249633
5430,41406747
5431,41406847
5432,41406851
5433,41406852
5434,41592400
5435,41675282
5436,42022705
5437,42022706
5438,42022707
5439,42022708
5440,42022710
5441,42022711
5442,42022712
5443,42022713
5444,42022718
5445,42022719
5446,42022720
5447,42407348
5448,42555562
5449,42621864
5450,42838053
5451,43504852
5452,43752809
5453,44121170
5454,44121180
5455,44121187
5456,44121231
5457,44121233
5458,44166358
5459,44263337
5460,44271655
5461,44714408
5462,44864624
5463,45004199
5464,45246678
5465,45296649
5466,45296690
5467,45296691
5468,45296693
5469,45296699
5470,45296700
5471,45296703
5472,45296704
5473,45296706
5474,45446592
5475,45446657
5476,46142694
5477,46404647
5478,46453333
5479,47149758
5480,47728730
5481,47728739
5482,47728742
5483,47728790
5484,47997879
5485,48206734
5486,48219322
5487,48645712
5488,48800501
5489,50187907
5490,50187908
5491,50633576
5492,50664423
5493,50664427
5494,50664436
5495,51017099
5496,51112209
5497,51250558
5498,51272802
5499,51272809
5500,51293629
5501,51559832
5502,51559833
5503,51922729
5504,51922730
5505,51922732
5506,51922753
5507,52393228
5508,52393229
5509,52393238
5510,52393383
5511,53027049
5512,53027056
5513,53027059
5514,53027061
5515,53027075
5516,53027084
5517,53027096
5518,53379975
5519,53769811
5520,53866337
5521,53913230
5522,53961890
5523,53961892
5524,53961894
5525,53961901
5526,53961904
5527,54037967
5528,54038365
5529,54038366
5530,54038367
5531,54038368
5532,54038369
5533,54038373
5534,54038374
5535,54038376
5536,54134006
5537,54165172
5538,54472179
5539,54760762
5540,54760763
5541,54977428
5542,54977429
5543,54977430
5544,54977436
5545,55288173
5546,55288178
5547,56135426
5548,56209802
5549,56209803
5550,56209812
5551,56209815
5552,56209816
5553,56209819
5554,56209822
5555,56209825
5556,56209905
5557,56341058
5558,56341125
5559,56566366
5560,56600642
5561,56600645
5562,56600650
5563,56925166
5564,56925194
5565,56925773
5566,57129308
5567,57256962
5568,57379407
5569,57379409
5570,57379411
5571,57379415
5572,57449464
5573,57449494
5574,57449515
5575,57462976
5576,57559599
5577,57685530
5578,58383040
5579,58383041
5580,59345517
5581,59345522
5582,59345532
5583,59345542
5584,59345551
5585,59345560
5586,59345562
5587,59345563
5588,59345575
5589,59345582
5590,59345915
5591,59371424
5592,59457905
5593,59457909
5594,59734252
5595,59947504
5596,59947508
5597,59947509
5598,59984684
5599,59984685
5600,59984686
5601,59984687
5602,59984688
5603,59984689
5604,59984690
5605,59984691
5606,59984692
5607,59984693
5608,59984694
5609,59984695
5610,59984696
5611,59984697
5612,59984698
5613,59984699
5614,59984700
5615,59984701
5616,59984702
5617,59984703
5618,59984704
5619,59984705
5620,59984706
5621,59984707
5622,59984708
5623,59984709
5624,59984710
5625,59984711
5626,59984712
5627,59984713
5628,59984714
5629,59984715
5630,59984716
5631,59984717
5632,59984825
5633,59984826
5634,59984827
5635,59984828
5636,60136839
5637,60136841
5638,60348018
5639,60348021
5640,1457343
5641,4828565
5642,4829760
5643,5015950
5644,5314035
5645,5339440
5646,8736817
5647,8759126
5648,8875653
5649,8928726
5650,8929543
5651,9205461
5652,9391237
5653,9505756
5654,9729210
5655,9932277
5656,9932316
5657,9937466
5658,9969782
5659,9980060
5660,9985153
5661,10047305
5662,10431448
5663,10488858
5664,10501314
5665,11111690
5666,11117288
5667,11266792
5668,22829137
5669,23063322
5670,25756510
5671,27761480
5672,28380309
5673,29321547
5674,29432865
5675,29599945
5676,29599950
5677,29599953
5678,29599958
5679,29640861
5680,29848294
5681,30547932
5682,30944693
5683,30944698
5684,31435950
5685,33048510
5686,33048600
5687,33048601
5688,33048602
5689,33048671
5690,33253923
5691,33253924
5692,33253926
5693,33457368
5694,33457374
5695,33457381
5696,33457419
5697,33457422
5698,33902185
5699,34039111
5700,34404002
5701,34404011
5702,34948108
5703,35019751
5704,35046305
5705,35194975
5706,35560349
5707,35560350
5708,35717877
5709,35808871
5710,35920993
5711,35921004
5712,35921047
5713,35921049
5714,36260445
5715,36370347
5716,36423843
5717,36495714
5718,36495740
5719,36495743
5720,37122364
5721,37198256
5722,37198258
5723,37505444
5724,37799742
5725,37799743
5726,37799749
5727,37816063
5728,37932648
5729,38015082
5730,38015086
5731,38015129
5732,38142824
5733,38889323
5734,38889326
5735,38889336
5736,38955208
5737,39124162
5738,39159562
5739,39174109
5740,39271989
5741,39622951
5742,39858320
5743,40733575
5744,40733577
5745,40733578
5746,40733579
5747,40733580
5748,40733762
5749,40927676
5750,41148483
5751,41148490
5752,41249607
5753,41249632
5754,41249635
5755,41331390
5756,41396793
5757,41406741
5758,41406743
5759,41485321
5760,41518506
5761,41572973
5762,42022709
5763,42022714
5764,42022716
5765,42022717
5766,42022721
5767,42022722
5768,42022723
5769,42116297
5770,42278459
5771,42653670
5772,43564118
5773,43615519
5774,44121169
5775,44144901
5776,44214518
5777,44271651
5778,44366667
5779,44366715
5780,44864625
5781,45208200
5782,45263415
5783,45296687
5784,45296689
5785,45373076
5786,45545673
5787,45598056
5788,45649569
5789,45717563
5790,46404644
5791,46404652
5792,46453284
5793,46913361
5794,46971931
5795,47070690
5796,47466080
5797,47739485
5798,47739557
5799,47840564
5800,47840575
5801,48206654
5802,48206655
5803,48291566
5804,48291567
5805,48291568
5806,50120416
5807,50187906
5808,50239444
5809,50511147
5810,50595887
5811,50595888
5812,50664431
5813,50664654
5814,51047788
5815,51112208
5816,51112214
5817,51114806
5818,51272799
5819,51272801
5820,51272807
5821,51272808
5822,51272811
5823,51272814
5824,51272826
5825,51272829
5826,51388954
5827,51922551
5828,51922727
5829,51922731
5830,51922737
5831,51922739
5832,52104370
5833,52104372
5834,52104374
5835,52104376
5836,52104378
5837,52393227
5838,52393231
5839,52393232
5840,52393233
5841,52393235
5842,52393237
5843,52393381
5844,52393389
5845,52438193
5846,53027065
5847,53027068
5848,53027102
5849,53357377
5850,53357378
5851,53916531
5852,54037966
5853,54038377
5854,54038378
5855,54038379
5856,54038389
5857,54038398
5858,54760774
5859,55288151
5860,55463053
5861,55463094
5862,55765423
5863,55972049
5864,56006254
5865,56135355
5866,56135432
5867,56209798
5868,56209800
5869,56209805
5870,56209806
5871,56209811
5872,56400138
5873,56538963
5874,56600653
5875,56600665
5876,56600668
5877,57379406
5878,57379419
5879,57379425
5880,57449503
5881,57999901
5882,58383034
5883,59345559
5884,59345564
5885,59371420
5886,59371422
5887,59457904
5888,59457908
5889,59734253
5890,59766127
5891,59947505
5892,59947506
5893,60136806
5894,60136834
5895,60136835
5896,60348016
5897,1458771
5898,3990297
5899,5314032
5900,8736810
5901,8866251
5902,8875652
5903,9080338
5904,9348411
5905,9379136
5906,9390753
5907,9778834
5908,9974953
5909,10188113
5910,10355815
5911,10357057
5912,10358488
5913,10364578
5914,10488860
5915,10785500
5916,11040128
5917,11117286
5918,11235583
5919,23224287
5920,23310199
5921,23739030
5922,28196407
5923,28261518
5924,29214683
5925,29432859
5926,29588788
5927,29819346
5928,32045426
5929,32794405
5930,33048506
5931,33048542
5932,33253928
5933,33253936
5934,33253937
5935,33457382
5936,33457385
5937,33457421
5938,33743819
5939,33811844
5940,33880186
5941,33902190
5942,33988831
5943,34039075
5944,34039077
5945,34039079
5946,34039109
5947,35541357
5948,35560366
5949,35717873
5950,35717908
5951,35921048
5952,35921052
5953,36260470
5954,36370177
5955,36462459
5956,36495713
5957,36702756
5958,36854706
5959,36854712
5960,37198914
5961,37505462
5962,37505463
5963,37505464
5964,37505467
5965,37505469
5966,37524828
5967,37524830
5968,37799736
5969,37956179
5970,37956490
5971,38015087
5972,38015123
5973,38118120
5974,38118125
5975,38142823
5976,38166041
5977,38280832
5978,38351044
5979,38477234
5980,38620234
5981,38889325
5982,38889327
5983,38889328
5984,38889330
5985,38889331
5986,38889333
5987,38889337
5988,39078710
5989,39113942
5990,39240212
5991,39533012
5992,40475574
5993,40511845
5994,40849859
5995,40868974
5996,40927684
5997,41148482
5998,41148484
5999,41396792
6000,41396794
6001,41396805
6002,41406850
6003,41407072
6004,41591536
6005,41592339
6006,41651510
6007,41675284
6008,42177160
6009,42177212
6010,42177214
6011,42278458
6012,42555563
6013,42928588
6014,43617460
6015,44121227
6016,44166359
6017,44271649
6018,44271653
6019,44366716
6020,44560372
6021,45271218
6022,45271232
6023,45296705
6024,45440839
6025,45545675
6026,45545755
6027,45545758
6028,45545759
6029,45545760
6030,45545761
6031,45545763
6032,45545764
6033,45545766
6034,45545767
6035,45598002
6036,45679173
6037,45728394
6038,46404643
6039,46404651
6040,46453317
6041,46453323
6042,46453324
6043,46453327
6044,46603983
6045,46720563
6046,46720567
6047,46720761
6048,46882050
6049,47006375
6050,47728656
6051,47739480
6052,47739482
6053,47739483
6054,47997724
6055,48291569
6056,48329315
6057,48329323
6058,48786508
6059,48800503
6060,49745689
6061,50187905
6062,50239446
6063,50664434
6064,50664438
6065,50664440
6066,50664609
6067,50664655
6068,50664659
6069,50664660
6070,51017097
6071,51112197
6072,51112201
6073,51112211
6074,51112212
6075,51112218
6076,51112219
6077,51112220
6078,51114804
6079,51250555
6080,51250559
6081,51250560
6082,51272800
6083,51272803
6084,51272806
6085,51272827
6086,51272842
6087,51293673
6088,51388953
6089,51850893
6090,51922546
6091,51922726
6092,51922728
6093,51922735
6094,51922738
6095,51922742
6096,51922743
6097,51922756
6098,52393236
6099,52393380
6100,52393382
6101,52559969
6102,53027052
6103,53027063
6104,53027067
6105,53027101
6106,53027103
6107,53247391
6108,53357379
6109,53357381
6110,53379974
6111,54760765
6112,54760766
6113,54977433
6114,55288162
6115,55288168
6116,55288170
6117,55662254
6118,56006258
6119,56135428
6120,56209823
6121,56341057
6122,56448052
6123,56538964
6124,56600641
6125,56600655
6126,56600657
6127,56600660
6128,56600669
6129,56602555
6130,57236171
6131,57342418
6132,57379404
6133,57379405
6134,57379412
6135,57379413
6136,57379414
